NEW_PICTURE
0.313268, 9.534244, 0.762739, 312838949000
0.108963, 9.425281, 0.844462, 313086538000
-0.272407, 9.724928, 0.953424, 313310170000
0.340509, 9.507003, 0.885323, 313529470000
0.694638, 9.656827, 0.803600, 313749654000
0.503953, 9.152874, 0.422231, 313973592000
0.231546, 10.038197, 0.422231, 314193319000
-0.000000, 10.079058, 0.503953, 314412771000
-1.225831, 9.275456, 0.422231, 314634511000
-0.381370, 9.615966, 0.694638, 314853780000
-1.375655, 8.621680, 0.721878, 315073812000
-0.081722, 9.302697, 1.035146, 315292775000
0.081722, 9.534244, 0.721878, 315512105000
-0.000000, 9.384419, 1.334794, 315733938000
-0.231546, 9.615966, 1.225831, 315952321000
0.040861, 9.615966, 0.844462, 316171132000
0.081722, 9.425281, 0.762739, 316389730000
-0.081722, 9.507003, 0.572055, 316608266000
-0.272407, 9.112013, 0.694638, 316826925000
-0.108963, 9.534244, 0.721878, 317045553000
-0.040861, 9.534244, 0.653777, 317269094000
0.149824, 9.806650, 0.926184, 317488057000
NEW_PICTURE
-0.108963, 9.507003, 0.612916, 317707601000
-0.000000, 9.724928, 0.762739, 317926717000
-0.190685, 9.534244, 0.531194, 318149404000
0.190685, 9.507003, 0.463092, 318370138000
-0.081722, 9.724928, 0.885323, 318590230000
0.340509, 9.697687, 0.272407, 318812948000
-0.803600, 9.234595, 0.721878, 319033925000
-1.076007, 9.915613, 0.694638, 319252767000
-0.272407, 9.806650, 1.607201, 319471914000
-0.612916, 8.853226, 0.994285, 319693654000
-0.803600, 9.534244, 1.144109, 319913625000
-0.885323, 8.962189, 0.885323, 320133321000
-0.803600, 9.806650, 0.531194, 320352224000
-0.612916, 9.806650, 0.721878, 320570638000
-0.299648, 9.656827, 0.463092, 320788961000
-0.231546, 9.507003, 0.381370, 321007802000
-0.231546, 9.847511, 0.381370, 321226095000
-0.108963, 9.534244, 0.272407, 321447378000
-0.000000, 9.724928, 0.313268, 321666555000
NEW_PICTURE
-0.190685, 9.534244, 0.231546, 321886495000
-0.108963, 9.765789, 0.340509, 322107381000
-0.340509, 9.615966, 0.272407, 322326833000
0.040861, 9.575105, 0.081722, 322545034000
-0.000000, 9.656827, -0.149824, 322764547000
0.653777, 9.302697, -0.422231, 322983510000
-0.653777, 9.507003, 0.272407, 323204061000
0.081722, 9.043911, 0.721878, 323427022000
-0.231546, 10.378705, 1.307553, 323648122000
-1.375655, 8.894087, 0.953424, 323866689000
